,index,groupid,size,Reason fo Separation
1995,1995,0,174,Zero Tolerance Policy
1996,1996,0,174,Zero Tolerance Policy
1997,1997,0,174,Zero Tolerance Policy
1998,1998,0,174,Zero Tolerance Policy
1999,1999,0,174,Zero Tolerance Policy
2000,2000,0,174,Zero Tolerance Policy
2001,2001,0,174,Zero Tolerance Policy
2002,2002,0,174,Zero Tolerance Policy
2003,2003,0,174,Zero Tolerance Policy
2004,2004,0,174,Zero Tolerance Policy
2005,2005,0,174,Zero Tolerance Policy
2006,2006,0,174,Zero Tolerance Policy
2007,2007,0,174,Zero Tolerance Policy
2008,2008,0,174,Zero Tolerance Policy
2009,2009,0,174,Zero Tolerance Policy
2010,2010,0,174,Zero Tolerance Policy
2011,2011,0,174,Zero Tolerance Policy
2012,2012,0,174,Zero Tolerance Policy
2013,2013,0,174,Zero Tolerance Policy
2014,2014,0,174,Zero Tolerance Policy
2015,2015,0,174,Zero Tolerance Policy
2016,2016,0,174,Zero Tolerance Policy
2017,2017,0,174,Zero Tolerance Policy
2018,2018,0,174,Zero Tolerance Policy
2019,2019,0,174,Zero Tolerance Policy
2020,2020,0,174,Zero Tolerance Policy
2021,2021,0,174,Zero Tolerance Policy
2022,2022,0,174,Zero Tolerance Policy
2023,2023,0,174,Zero Tolerance Policy
2024,2024,0,174,Zero Tolerance Policy
2025,2025,0,174,Zero Tolerance Policy
2026,2026,0,174,Zero Tolerance Policy
2027,2027,0,174,Zero Tolerance Policy
2028,2028,0,174,Zero Tolerance Policy
2029,2029,0,174,Zero Tolerance Policy
2030,2030,0,174,Zero Tolerance Policy
2031,2031,0,174,Zero Tolerance Policy
2032,2032,0,174,Zero Tolerance Policy
2033,2033,0,174,Zero Tolerance Policy
2034,2034,0,174,Zero Tolerance Policy
2035,2035,0,174,Zero Tolerance Policy
2036,2036,0,174,Zero Tolerance Policy
2037,2037,0,174,Zero Tolerance Policy
2038,2038,0,174,Zero Tolerance Policy
2039,2039,0,174,Zero Tolerance Policy
2040,2040,0,174,Zero Tolerance Policy
2041,2041,0,174,Zero Tolerance Policy
2042,2042,0,174,Zero Tolerance Policy
2043,2043,0,174,Zero Tolerance Policy
2044,2044,0,174,Zero Tolerance Policy
2045,2045,0,174,Zero Tolerance Policy
2046,2046,0,174,Zero Tolerance Policy
2047,2047,0,174,Zero Tolerance Policy
2048,2048,0,174,Zero Tolerance Policy
2049,2049,0,174,Zero Tolerance Policy
2050,2050,0,174,Zero Tolerance Policy
2051,2051,0,174,Zero Tolerance Policy
2052,2052,0,174,Zero Tolerance Policy
2053,2053,0,174,Zero Tolerance Policy
2054,2054,0,174,Zero Tolerance Policy
2055,2055,0,174,Zero Tolerance Policy
2056,2056,0,174,Zero Tolerance Policy
2057,2057,0,174,Zero Tolerance Policy
2058,2058,0,174,Zero Tolerance Policy
2059,2059,0,174,Zero Tolerance Policy
2060,2060,0,174,Zero Tolerance Policy
2061,2061,0,174,Zero Tolerance Policy
2062,2062,0,174,Zero Tolerance Policy
2063,2063,0,174,Zero Tolerance Policy
2064,2064,0,174,Zero Tolerance Policy
2065,2065,0,174,Zero Tolerance Policy
2066,2066,0,174,Zero Tolerance Policy
2067,2067,0,174,Zero Tolerance Policy
2068,2068,0,174,Zero Tolerance Policy
2069,2069,0,174,Zero Tolerance Policy
2070,2070,0,174,Zero Tolerance Policy
2071,2071,0,174,Zero Tolerance Policy
2072,2072,0,174,Zero Tolerance Policy
2073,2073,0,174,Zero Tolerance Policy
2074,2074,0,174,Zero Tolerance Policy
2075,2075,0,174,Zero Tolerance Policy
2076,2076,0,174,Zero Tolerance Policy
2077,2077,0,174,Zero Tolerance Policy
2078,2078,0,174,Zero Tolerance Policy
2079,2079,0,174,Zero Tolerance Policy
2080,2080,0,174,Zero Tolerance Policy
2081,2081,0,174,Zero Tolerance Policy
2082,2082,0,174,Zero Tolerance Policy
2083,2083,0,174,Zero Tolerance Policy
2084,2084,0,174,Zero Tolerance Policy
2085,2085,0,174,Zero Tolerance Policy
2086,2086,0,174,Zero Tolerance Policy
2087,2087,0,174,Zero Tolerance Policy
2088,2088,0,174,Zero Tolerance Policy
2089,2089,0,174,Zero Tolerance Policy
2090,2090,0,174,Zero Tolerance Policy
2091,2091,0,174,Zero Tolerance Policy
2092,2092,0,174,Zero Tolerance Policy
2093,2093,0,174,Zero Tolerance Policy
2094,2094,0,174,Zero Tolerance Policy
2095,2095,0,174,Zero Tolerance Policy
2096,2096,0,174,Zero Tolerance Policy
2097,2097,0,174,Zero Tolerance Policy
2098,2098,0,174,Zero Tolerance Policy
2099,2099,0,174,Zero Tolerance Policy
2100,2100,0,174,Zero Tolerance Policy
2101,2101,0,174,Zero Tolerance Policy
2102,2102,0,174,Zero Tolerance Policy
2103,2103,0,174,Zero Tolerance Policy
2104,2104,0,174,Zero Tolerance Policy
2105,2105,0,174,Zero Tolerance Policy
2106,2106,0,174,Zero Tolerance Policy
2107,2107,0,174,Zero Tolerance Policy
2108,2108,0,174,Zero Tolerance Policy
2109,2109,0,174,Zero Tolerance Policy
2110,2110,0,174,Zero Tolerance Policy
2111,2111,0,174,Zero Tolerance Policy
2112,2112,0,174,Zero Tolerance Policy
2113,2113,0,174,Zero Tolerance Policy
2114,2114,0,174,Zero Tolerance Policy
2115,2115,0,174,Zero Tolerance Policy
2116,2116,0,174,Zero Tolerance Policy
2117,2117,0,174,Zero Tolerance Policy
2118,2118,0,174,Zero Tolerance Policy
2119,2119,0,174,Zero Tolerance Policy
2120,2120,0,174,Zero Tolerance Policy
2121,2121,0,174,Zero Tolerance Policy
2122,2122,0,174,Zero Tolerance Policy
2123,2123,0,174,Zero Tolerance Policy
2124,2124,0,174,Zero Tolerance Policy
2125,2125,0,174,Zero Tolerance Policy
2126,2126,0,174,Zero Tolerance Policy
2127,2127,0,174,Zero Tolerance Policy
2128,2128,0,174,Zero Tolerance Policy
2129,2129,0,174,Zero Tolerance Policy
2130,2130,0,174,Zero Tolerance Policy
2131,2131,0,174,Zero Tolerance Policy
2132,2132,0,174,Zero Tolerance Policy
2133,2133,0,174,Zero Tolerance Policy
2134,2134,0,174,Zero Tolerance Policy
2135,2135,0,174,Zero Tolerance Policy
2136,2136,0,174,Zero Tolerance Policy
2137,2137,0,174,Zero Tolerance Policy
2138,2138,0,174,Zero Tolerance Policy
2139,2139,0,174,Zero Tolerance Policy
2140,2140,0,174,Zero Tolerance Policy
2141,2141,0,174,Zero Tolerance Policy
2142,2142,0,174,Zero Tolerance Policy
2143,2143,0,174,Zero Tolerance Policy
2144,2144,0,174,Zero Tolerance Policy
2145,2145,0,174,Zero Tolerance Policy
2146,2146,0,174,Zero Tolerance Policy
2147,2147,0,174,Zero Tolerance Policy
2148,2148,0,174,Zero Tolerance Policy
2149,2149,0,174,Zero Tolerance Policy
2150,2150,0,174,Zero Tolerance Policy
2151,2151,0,174,Zero Tolerance Policy
2152,2152,0,174,Zero Tolerance Policy
2153,2153,0,174,Zero Tolerance Policy
2154,2154,0,174,Zero Tolerance Policy
2155,2155,0,174,Zero Tolerance Policy
2156,2156,0,174,Zero Tolerance Policy
2157,2157,0,174,Zero Tolerance Policy
2158,2158,0,174,Zero Tolerance Policy
2159,2159,0,174,Zero Tolerance Policy
2160,2160,0,174,Zero Tolerance Policy
2161,2161,0,174,Zero Tolerance Policy
2162,2162,0,174,Zero Tolerance Policy
2163,2163,0,174,Zero Tolerance Policy
2164,2164,0,174,Zero Tolerance Policy
2165,2165,0,174,Zero Tolerance Policy
2166,2166,0,174,Zero Tolerance Policy
2167,2167,0,174,Zero Tolerance Policy
2168,2168,0,174,Zero Tolerance Policy
2169,2169,0,174,Zero Tolerance Policy
2170,2170,0,174,Zero Tolerance Policy
2171,2171,0,174,Zero Tolerance Policy
2172,2172,0,174,Zero Tolerance Policy
2173,2173,0,174,Zero Tolerance Policy
2174,2174,0,174,Zero Tolerance Policy
2175,2175,0,174,Zero Tolerance Policy
2176,2176,0,174,Zero Tolerance Policy
2177,2177,0,174,Zero Tolerance Policy
2178,2178,0,174,Zero Tolerance Policy
2179,2179,0,174,Zero Tolerance Policy
2180,2180,0,174,Zero Tolerance Policy
2181,2181,0,174,Zero Tolerance Policy
2182,2182,0,174,Zero Tolerance Policy
2183,2183,0,174,Zero Tolerance Policy
2184,2184,0,174,Zero Tolerance Policy
2185,2185,0,174,Zero Tolerance Policy
2186,2186,0,174,Zero Tolerance Policy
2187,2187,0,174,Zero Tolerance Policy
2188,2188,0,174,Zero Tolerance Policy
2189,2189,0,174,Zero Tolerance Policy
2190,2190,0,174,Zero Tolerance Policy
2191,2191,0,174,Zero Tolerance Policy
2192,2192,0,174,Zero Tolerance Policy
2193,2193,0,174,Zero Tolerance Policy
2194,2194,0,174,Zero Tolerance Policy
2195,2195,0,174,Zero Tolerance Policy
2196,2196,0,174,Zero Tolerance Policy
2197,2197,0,174,Zero Tolerance Policy
2198,2198,0,174,Zero Tolerance Policy
2199,2199,0,174,Zero Tolerance Policy
2200,2200,0,174,Zero Tolerance Policy
2201,2201,0,174,Zero Tolerance Policy
2202,2202,0,174,Zero Tolerance Policy
2203,2203,0,174,Zero Tolerance Policy
2204,2204,0,174,Zero Tolerance Policy
2205,2205,0,174,Zero Tolerance Policy
2206,2206,0,174,Zero Tolerance Policy
2207,2207,0,174,Zero Tolerance Policy
2208,2208,0,174,Zero Tolerance Policy
2209,2209,0,174,Zero Tolerance Policy
2210,2210,0,174,Zero Tolerance Policy
2211,2211,0,174,Zero Tolerance Policy
2212,2212,0,174,Zero Tolerance Policy
2213,2213,0,174,Zero Tolerance Policy
2214,2214,0,174,Zero Tolerance Policy
2215,2215,0,174,Zero Tolerance Policy
2216,2216,0,174,Zero Tolerance Policy
2217,2217,0,174,Zero Tolerance Policy
2218,2218,0,174,Zero Tolerance Policy
2219,2219,0,174,Zero Tolerance Policy
2220,2220,0,174,Zero Tolerance Policy
2221,2221,0,174,Zero Tolerance Policy
2222,2222,0,174,Zero Tolerance Policy
2223,2223,0,174,Zero Tolerance Policy
2224,2224,0,174,Zero Tolerance Policy
2225,2225,0,174,Zero Tolerance Policy
2226,2226,0,174,Zero Tolerance Policy
2227,2227,0,174,Zero Tolerance Policy
2228,2228,0,174,Zero Tolerance Policy
2229,2229,0,174,Zero Tolerance Policy
2230,2230,0,174,Zero Tolerance Policy
2231,2231,0,174,Zero Tolerance Policy
2232,2232,0,174,Zero Tolerance Policy
2233,2233,0,174,Zero Tolerance Policy
2234,2234,0,174,Zero Tolerance Policy
2235,2235,0,174,Zero Tolerance Policy
2236,2236,0,174,Zero Tolerance Policy
2237,2237,0,174,Zero Tolerance Policy
2238,2238,0,174,Zero Tolerance Policy
2239,2239,0,174,Zero Tolerance Policy
2240,2240,0,174,Zero Tolerance Policy
2241,2241,0,174,Zero Tolerance Policy
2242,2242,0,174,Zero Tolerance Policy
2243,2243,0,174,Zero Tolerance Policy
2244,2244,0,174,Zero Tolerance Policy
2245,2245,0,174,Zero Tolerance Policy
2246,2246,0,174,Zero Tolerance Policy
2247,2247,0,174,Zero Tolerance Policy
2248,2248,0,174,Zero Tolerance Policy
2249,2249,0,174,Zero Tolerance Policy
2250,2250,0,174,Zero Tolerance Policy
2251,2251,0,174,Zero Tolerance Policy
2252,2252,0,174,Zero Tolerance Policy
2253,2253,0,174,Zero Tolerance Policy
2254,2254,0,174,Zero Tolerance Policy
2255,2255,0,174,Zero Tolerance Policy
2256,2256,0,174,Zero Tolerance Policy
2257,2257,0,174,Zero Tolerance Policy
2258,2258,0,174,Zero Tolerance Policy
2259,2259,0,174,Zero Tolerance Policy
2260,2260,0,174,Zero Tolerance Policy
2261,2261,0,174,Zero Tolerance Policy
2262,2262,0,174,Zero Tolerance Policy
2263,2263,0,174,Zero Tolerance Policy
2264,2264,0,174,Zero Tolerance Policy
2265,2265,0,174,Zero Tolerance Policy
2266,2266,0,174,Zero Tolerance Policy
2267,2267,0,174,Zero Tolerance Policy
2268,2268,0,174,Zero Tolerance Policy
2269,2269,0,174,Zero Tolerance Policy
2270,2270,0,174,Zero Tolerance Policy
2271,2271,0,174,Zero Tolerance Policy
2272,2272,0,174,Zero Tolerance Policy
2273,2273,0,174,Zero Tolerance Policy
2274,2274,0,174,Zero Tolerance Policy
2275,2275,0,174,Zero Tolerance Policy
2276,2276,0,174,Zero Tolerance Policy
2277,2277,0,174,Zero Tolerance Policy
2278,2278,0,174,Zero Tolerance Policy
2279,2279,0,174,Zero Tolerance Policy
2280,2280,0,174,Zero Tolerance Policy
2281,2281,0,174,Zero Tolerance Policy
2282,2282,0,174,Zero Tolerance Policy
2283,2283,0,174,Zero Tolerance Policy
2284,2284,0,174,Zero Tolerance Policy
2285,2285,0,174,Zero Tolerance Policy
2286,2286,0,174,Zero Tolerance Policy
2287,2287,0,174,Zero Tolerance Policy
2288,2288,0,174,Zero Tolerance Policy
2289,2289,0,174,Zero Tolerance Policy
2290,2290,0,174,Zero Tolerance Policy
2291,2291,0,174,Zero Tolerance Policy
2292,2292,0,174,Zero Tolerance Policy
2293,2293,0,174,Zero Tolerance Policy
2294,2294,0,174,Zero Tolerance Policy
2295,2295,0,174,Zero Tolerance Policy
2296,2296,0,174,Zero Tolerance Policy
2297,2297,0,174,Zero Tolerance Policy
2298,2298,0,174,Zero Tolerance Policy
2299,2299,0,174,Zero Tolerance Policy
2300,2300,0,174,Zero Tolerance Policy
2301,2301,0,174,Zero Tolerance Policy
2302,2302,0,174,Zero Tolerance Policy
2303,2303,0,174,Zero Tolerance Policy
2304,2304,0,174,Zero Tolerance Policy
2305,2305,0,174,Zero Tolerance Policy
2306,2306,0,174,Zero Tolerance Policy
2307,2307,0,174,Zero Tolerance Policy
2308,2308,0,174,Zero Tolerance Policy
2309,2309,0,174,Zero Tolerance Policy
2310,2310,0,174,Zero Tolerance Policy
2311,2311,0,174,Zero Tolerance Policy
2312,2312,0,174,Zero Tolerance Policy
2313,2313,0,174,Zero Tolerance Policy
2314,2314,0,174,Zero Tolerance Policy
2315,2315,0,174,Zero Tolerance Policy
2316,2316,0,174,Zero Tolerance Policy
2317,2317,0,174,Zero Tolerance Policy
2318,2318,0,174,Zero Tolerance Policy
2319,2319,0,174,Zero Tolerance Policy
2320,2320,0,174,Zero Tolerance Policy
2321,2321,0,174,Zero Tolerance Policy
2322,2322,0,174,Zero Tolerance Policy
2323,2323,0,174,Zero Tolerance Policy
2324,2324,0,174,Zero Tolerance Policy
2325,2325,0,174,Zero Tolerance Policy
2326,2326,0,174,Zero Tolerance Policy
2327,2327,0,174,Zero Tolerance Policy
2328,2328,0,174,Zero Tolerance Policy
2329,2329,0,174,Zero Tolerance Policy
2330,2330,0,174,Zero Tolerance Policy
2331,2331,0,174,Zero Tolerance Policy
2332,2332,0,174,Zero Tolerance Policy
2333,2333,0,174,Zero Tolerance Policy
2334,2334,0,174,Zero Tolerance Policy
2335,2335,0,174,Zero Tolerance Policy
2336,2336,0,174,Zero Tolerance Policy
2337,2337,0,174,Zero Tolerance Policy
2338,2338,0,174,Zero Tolerance Policy
2339,2339,0,174,Zero Tolerance Policy
2340,2340,0,174,Zero Tolerance Policy
2341,2341,0,174,Zero Tolerance Policy
2342,2342,0,174,Zero Tolerance Policy
2343,2343,0,174,Zero Tolerance Policy
2344,2344,0,174,Zero Tolerance Policy
2345,2345,0,174,Zero Tolerance Policy
2346,2346,0,174,Zero Tolerance Policy
2347,2347,0,174,Zero Tolerance Policy
2348,2348,0,174,Zero Tolerance Policy
2349,2349,0,174,Zero Tolerance Policy
2350,2350,0,174,Zero Tolerance Policy
2351,2351,0,174,Zero Tolerance Policy
2352,2352,0,174,Zero Tolerance Policy
2353,2353,0,174,Zero Tolerance Policy
2354,2354,0,174,Zero Tolerance Policy
2355,2355,0,174,Zero Tolerance Policy
2356,2356,0,174,Zero Tolerance Policy
2357,2357,0,174,Zero Tolerance Policy
2358,2358,0,174,Zero Tolerance Policy
2359,2359,0,174,Zero Tolerance Policy
2360,2360,0,174,Zero Tolerance Policy
2361,2361,0,174,Zero Tolerance Policy
2362,2362,0,174,Zero Tolerance Policy
2363,2363,0,174,Zero Tolerance Policy
2364,2364,0,174,Zero Tolerance Policy
2365,2365,0,174,Zero Tolerance Policy
2366,2366,0,174,Zero Tolerance Policy
2367,2367,0,174,Zero Tolerance Policy
2368,2368,0,174,Zero Tolerance Policy
2369,2369,0,174,Zero Tolerance Policy
2370,2370,0,174,Zero Tolerance Policy
2371,2371,0,174,Zero Tolerance Policy
2372,2372,0,174,Zero Tolerance Policy
2373,2373,0,174,Zero Tolerance Policy
2374,2374,0,174,Zero Tolerance Policy
2375,2375,0,174,Zero Tolerance Policy
2376,2376,0,174,Zero Tolerance Policy
2377,2377,0,174,Zero Tolerance Policy
2378,2378,0,174,Zero Tolerance Policy
2379,2379,0,174,Zero Tolerance Policy
2380,2380,0,174,Zero Tolerance Policy
2381,2381,0,174,Zero Tolerance Policy
2382,2382,0,174,Zero Tolerance Policy
2383,2383,0,174,Zero Tolerance Policy
2384,2384,0,174,Zero Tolerance Policy
2385,2385,0,174,Zero Tolerance Policy
2386,2386,0,174,Zero Tolerance Policy
2387,2387,0,174,Zero Tolerance Policy
2388,2388,0,174,Zero Tolerance Policy
2389,2389,0,174,Zero Tolerance Policy
2390,2390,0,174,Zero Tolerance Policy
2391,2391,0,174,Zero Tolerance Policy
2392,2392,0,174,Zero Tolerance Policy
2393,2393,0,174,Zero Tolerance Policy
2394,2394,0,174,Zero Tolerance Policy
2395,2395,0,174,Zero Tolerance Policy
2396,2396,0,174,Zero Tolerance Policy
2397,2397,0,174,Zero Tolerance Policy
2398,2398,0,174,Zero Tolerance Policy
2399,2399,0,174,Zero Tolerance Policy
2400,2400,0,174,Zero Tolerance Policy
2401,2401,0,174,Zero Tolerance Policy
2402,2402,0,174,Zero Tolerance Policy
2403,2403,0,174,Zero Tolerance Policy
2404,2404,0,174,Zero Tolerance Policy
2405,2405,0,174,Zero Tolerance Policy
2406,2406,0,174,Zero Tolerance Policy
2407,2407,0,174,Zero Tolerance Policy
2408,2408,0,174,Zero Tolerance Policy
2409,2409,0,174,Zero Tolerance Policy
2410,2410,0,174,Zero Tolerance Policy
2411,2411,0,174,Zero Tolerance Policy
2412,2412,0,174,Zero Tolerance Policy
2413,2413,0,174,Zero Tolerance Policy
2414,2414,0,174,Zero Tolerance Policy
2415,2415,0,174,Zero Tolerance Policy
2416,2416,0,174,Zero Tolerance Policy
2417,2417,0,174,Zero Tolerance Policy
2418,2418,0,174,Zero Tolerance Policy
2419,2419,0,174,Zero Tolerance Policy
2420,2420,0,174,Zero Tolerance Policy
2421,2421,0,174,Zero Tolerance Policy
2422,2422,0,174,Zero Tolerance Policy
2423,2423,0,174,Zero Tolerance Policy
2424,2424,0,174,Zero Tolerance Policy
2425,2425,0,174,Zero Tolerance Policy
2426,2426,0,174,Zero Tolerance Policy
2427,2427,0,174,Zero Tolerance Policy
2428,2428,0,174,Zero Tolerance Policy
2429,2429,0,174,Zero Tolerance Policy
2430,2430,0,174,Zero Tolerance Policy
2431,2431,0,174,Zero Tolerance Policy
2432,2432,0,174,Zero Tolerance Policy
2433,2433,0,174,Zero Tolerance Policy
2434,2434,0,174,Zero Tolerance Policy
2435,2435,0,174,Zero Tolerance Policy
2436,2436,0,174,Zero Tolerance Policy
2437,2437,0,174,Zero Tolerance Policy
2438,2438,0,174,Zero Tolerance Policy
2439,2439,0,174,Zero Tolerance Policy
2440,2440,0,174,Zero Tolerance Policy
2441,2441,0,174,Zero Tolerance Policy
2442,2442,0,174,Zero Tolerance Policy
2443,2443,0,174,Zero Tolerance Policy
2444,2444,0,174,Zero Tolerance Policy
2445,2445,0,174,Zero Tolerance Policy
2446,2446,0,174,Zero Tolerance Policy
2447,2447,0,174,Zero Tolerance Policy
2448,2448,0,174,Zero Tolerance Policy
2449,2449,0,174,Zero Tolerance Policy
2450,2450,0,174,Zero Tolerance Policy
2451,2451,0,174,Zero Tolerance Policy
2452,2452,0,174,Zero Tolerance Policy
2453,2453,0,174,Zero Tolerance Policy
2454,2454,0,174,Zero Tolerance Policy
2455,2455,0,174,Zero Tolerance Policy
2456,2456,0,174,Zero Tolerance Policy
2457,2457,0,174,Zero Tolerance Policy
2458,2458,0,174,Zero Tolerance Policy
2459,2459,0,174,Zero Tolerance Policy
2460,2460,0,174,Zero Tolerance Policy
2461,2461,0,174,Zero Tolerance Policy
2462,2462,0,174,Zero Tolerance Policy
2463,2463,0,174,Zero Tolerance Policy
2464,2464,0,174,Zero Tolerance Policy
2465,2465,0,174,Zero Tolerance Policy
2466,2466,0,174,Zero Tolerance Policy
2467,2467,0,174,Zero Tolerance Policy
2468,2468,0,174,Zero Tolerance Policy
2469,2469,0,174,Zero Tolerance Policy
2470,2470,0,174,Zero Tolerance Policy
2471,2471,0,174,Zero Tolerance Policy
2472,2472,0,174,Zero Tolerance Policy
2473,2473,0,174,Zero Tolerance Policy
2474,2474,0,174,Zero Tolerance Policy
2475,2475,0,174,Zero Tolerance Policy
2476,2476,0,174,Zero Tolerance Policy
2477,2477,0,174,Zero Tolerance Policy
2478,2478,1,174,Parent Criminal History
2479,2479,3,174,Parent Health Issues or Hospitalization
2480,2480,1,174,Parent Criminal History
2481,2481,1,174,Parent Criminal History
2482,2482,4,174,Parent Gang/Cartel Membership or Affiliation
2483,2483,1,174,Parent Criminal History
2484,2484,1,174,Parent Criminal History
2485,2485,5,174,Parenthood not Verifiable
2486,2486,4,174,Parent Gang/Cartel Membership or Affiliation
2487,2487,1,174,Parent Criminal History
2488,2488,1,174,Parent Criminal History
2489,2489,1,174,Parent Criminal History
2490,2490,1,174,Parent Criminal History
2491,2491,1,174,Parent Criminal History
2492,2492,3,174,Parent Health Issues or Hospitalization
2493,2493,3,174,Parent Health Issues or Hospitalization
2494,2494,3,174,Parent Health Issues or Hospitalization
2495,2495,6,174,Parent has both Criminal and Immigration Charges
2496,2496,4,174,Parent Gang/Cartel Membership or Affiliation
2497,2497,1,174,Parent Criminal History
2498,2498,1,174,Parent Criminal History
2499,2499,1,174,Parent Criminal History
2500,2500,1,174,Parent Criminal History
2501,2501,1,174,Parent Criminal History
2502,2502,4,174,Parent Gang/Cartel Membership or Affiliation
2503,2503,1,174,Parent Criminal History
2504,2504,6,174,Parent has both Criminal and Immigration Charges
2505,2505,1,174,Parent Criminal History
2506,2506,1,174,Parent Criminal History
2507,2507,1,174,Parent Criminal History
2508,2508,6,174,Parent has both Criminal and Immigration Charges
2509,2509,4,174,Parent Gang/Cartel Membership or Affiliation
2510,2510,1,174,Parent Criminal History
2511,2511,1,174,Parent Criminal History
2512,2512,1,174,Parent Criminal History
2513,2513,4,174,Parent Gang/Cartel Membership or Affiliation
2514,2514,1,174,Parent Criminal History
2515,2515,1,174,Parent Criminal History
2516,2516,1,174,Parent Criminal History
2517,2517,1,174,Parent Criminal History
2518,2518,1,174,Parent Criminal History
2519,2519,3,174,Parent Health Issues or Hospitalization
2520,2520,4,174,Parent Gang/Cartel Membership or Affiliation
2521,2521,1,174,Parent Criminal History
2522,2522,4,174,Parent Gang/Cartel Membership or Affiliation
2523,2523,2,174,Gang Membership or Affiliation
2524,2524,2,174,Gang Membership or Affiliation
2525,2525,7,174,Sent for Immigration Prosecution
2526,2526,1,174,Parent Criminal History
2527,2527,1,174,Parent Criminal History
2528,2528,1,174,Parent Criminal History
2529,2529,1,174,Parent Criminal History
2530,2530,1,174,Parent Criminal History
2531,2531,1,174,Parent Criminal History
2532,2532,1,174,Parent Criminal History
2533,2533,1,174,Parent Criminal History
2534,2534,4,174,Parent Gang/Cartel Membership or Affiliation
2535,2535,1,174,Parent Criminal History
2536,2536,1,174,Parent Criminal History
2537,2537,1,174,Parent Criminal History
2538,2538,1,174,Parent Criminal History
2539,2539,1,174,Parent Criminal History
2540,2540,1,174,Parent Criminal History
2541,2541,8,174,Other
2542,2542,8,174,Other
2543,2543,7,174,Sent for Immigration Prosecution
2544,2544,1,174,Parent Criminal History
2545,2545,1,174,Parent Criminal History
2546,2546,8,174,Other
2547,2547,4,174,Parent Gang/Cartel Membership or Affiliation
2548,2548,1,174,Parent Criminal History
2549,2549,3,174,Parent Health Issues or Hospitalization
2550,2550,1,174,Parent Criminal History
2551,2551,4,174,Parent Gang/Cartel Membership or Affiliation
2552,2552,6,174,Parent has both Criminal and Immigration Charges
2553,2553,1,174,Parent Criminal History
2554,2554,1,174,Parent Criminal History
2555,2555,9,174,Child Safety
2556,2556,1,174,Parent Criminal History
2557,2557,1,174,Parent Criminal History
2558,2558,1,174,Parent Criminal History
2559,2559,2,174,Gang Membership or Affiliation
2560,2560,1,174,Parent Criminal History
2561,2561,1,174,Parent Criminal History
2562,2562,1,174,Parent Criminal History
2563,2563,1,174,Parent Criminal History
2564,2564,1,174,Parent Criminal History
2565,2565,1,174,Parent Criminal History
2566,2566,1,174,Parent Criminal History
2567,2567,1,174,Parent Criminal History
2568,2568,2,174,Gang Membership or Affiliation
2569,2569,1,174,Parent Criminal History
2570,2570,7,174,Sent for Immigration Prosecution
2571,2571,8,174,Other
2572,2572,1,174,Parent Criminal History
2573,2573,1,174,Parent Criminal History
2574,2574,1,174,Parent Criminal History
2575,2575,6,174,Parent has both Criminal and Immigration Charges
2576,2576,1,174,Parent Criminal History
2577,2577,1,174,Parent Criminal History
2578,2578,1,174,Parent Criminal History
2579,2579,1,174,Parent Criminal History
2580,2580,1,174,Parent Criminal History
2581,2581,1,174,Parent Criminal History
2582,2582,1,174,Parent Criminal History
2583,2583,1,174,Parent Criminal History
2584,2584,1,174,Parent Criminal History
2585,2585,1,174,Parent Criminal History
2586,2586,1,174,Parent Criminal History
2587,2587,1,174,Parent Criminal History
2588,2588,9,174,Child Safety
2589,2589,1,174,Parent Criminal History
2590,2590,1,174,Parent Criminal History
2591,2591,10,174,Parent Immigration History
2592,2592,10,174,Parent Immigration History
2593,2593,10,174,Parent Immigration History
2594,2594,7,174,Sent for Immigration Prosecution
2595,2595,7,174,Sent for Immigration Prosecution
2596,2596,1,174,Parent Criminal History
2597,2597,7,174,Sent for Immigration Prosecution
2598,2598,1,174,Parent Criminal History
2599,2599,4,174,Parent Gang/Cartel Membership or Affiliation
2600,2600,1,174,Parent Criminal History
2601,2601,1,174,Parent Criminal History
2602,2602,8,174,Other
2603,2603,1,174,Parent Criminal History
2604,2604,6,174,Parent has both Criminal and Immigration Charges
2605,2605,1,174,Parent Criminal History
2606,2606,1,174,Parent Criminal History
2607,2607,1,174,Parent Criminal History
2608,2608,1,174,Parent Criminal History
2609,2609,1,174,Parent Criminal History
2610,2610,5,174,Parenthood not Verifiable
2611,2611,1,174,Parent Criminal History
2612,2612,1,174,Parent Criminal History
2613,2613,1,174,Parent Criminal History
2614,2614,2,174,Gang Membership or Affiliation
2615,2615,1,174,Parent Criminal History
2616,2616,7,174,Sent for Immigration Prosecution
2617,2617,11,174,FRC Placement
2618,2618,1,174,Parent Criminal History
2619,2619,1,174,Parent Criminal History
2620,2620,3,174,Parent Health Issues or Hospitalization
2621,2621,1,174,Parent Criminal History
2622,2622,1,174,Parent Criminal History
2623,2623,1,174,Parent Criminal History
2624,2624,1,174,Parent Criminal History
2625,2625,1,174,Parent Criminal History
2626,2626,1,174,Parent Criminal History
2627,2627,1,174,Parent Criminal History
2628,2628,1,174,Parent Criminal History
2629,2629,1,174,Parent Criminal History
2630,2630,4,174,Parent Gang/Cartel Membership or Affiliation
2631,2631,1,174,Parent Criminal History
2632,2632,1,174,Parent Criminal History
2633,2633,1,174,Parent Criminal History
2634,2634,1,174,Parent Criminal History
2635,2635,1,174,Parent Criminal History
2636,2636,1,174,Parent Criminal History
2637,2637,3,174,Parent Health Issues or Hospitalization
2638,2638,1,174,Parent Criminal History
